1217 100 cargo C2
1218 100 caring B2
1219 100 carnival B2
1220 100 car level
1221 100 carpet A2
1222 100 carriage C1
1223 100 carriage C2
1224 100 carrot A2
1225 100 carrot C2
1226 100 carry A1
1227 100 carry B1
1228 100 carry B2
1229 100 carry C1
1230 100 carry C2
1231 100 carry C2
1232 100 cartoon A2
1233 100 cartoon A2
1234 100 carve C2
1235 100 case A2
1236 100 case A2
1237 100 case B1
1238 100 case B2
1239 100 case B2
1240 100 case C2
1241 100 case C2
1242 100 cash A2
1243 100 cash B1
1244 100 cashpoint B1
1245 100 casserole C2
1246 100 casserole C2
1247 100 cast B2
1248 100 cast C2
1249 100 cast C2
1250 100 castle A2
1251 100 casual B1
1252 100 casual B2
1253 100 casual C2
1254 100 casually B2
1255 100 casualty C2
1256 100 casualty C2
1257 100 cat A1
1258 100 catalogue B2
1259 100 catastrophe C2
1260 100 catch A1
1261 100 catch A1
1262 100 catch A2
1263 100 catch B1
1264 100 catch B2
1265 100 catch B2
1266 100 catch C2
1267 100 category B2
1268 100 cater C1
1269 100 catering B2
1270 100 cathedral A2
1271 100 cattle level
1272 100 cause B2
1273 100 cause C1
1274 100 cause C2
1275 100 cause B2
1276 100 caution C1
1277 100 caution C2
1278 100 cautious B2
1279 100 cave B1
1280 100 CD A1
1281 100 CD level
1282 100 CD-ROM B1
1283 100 cease B2
1284 100 ceiling A2
1285 100 ceiling C2
1286 100 celebrate B1
1287 100 celebration B1
1288 100 celebrity B1
1289 100 cell B2
1290 100 cell B2
1291 100 cellar B2
1292 100 cello B2
1293 100 cemetery B2
1294 100 cent A2
1295 100 centigrade B2
1296 100 centimetre A2
1297 100 central B1
1298 100 central C1
1299 100 central C1
1300 100 central C2
1301 100 central level
1302 100 centre A2
1303 100 centre A2
1304 100 centre C2
1305 100 century A2
1306 100 cereal A2
1307 100 cereal C1
1308 100 ceremony B1
1309 100 certain B1
1310 100 certain B1
1311 100 certain B1
1312 100 certainly A2
1313 100 certainly A2
1314 100 certainty B2
1315 100 certainty C2
1316 100 certificate B1
1317 100 chain A2
1318 100 chain B1
1319 100 chain B2
1320 100 chair A1
1321 100 challenge B1
1322 100 challenge C2
1323 100 challenge B2
1324 100 challenging B1
1325 100 champagne A2
1326 100 champion B1
1327 100 champion C2
1328 100 championship B1
1329 100 chance B1
1330 100 chance B1
1331 100 chance B1
1332 100 chance B2
1333 100 chancellor C2
1334 100 chancellor C2
1335 100 change A1
1336 100 change A2
1337 100 change A2
1338 100 change A2
1339 100 change A2
1340 100 change B1
1341 100 change A2
1342 100 change A2
1343 100 change B1
1344 100 change B1
1345 100 change B1
1346 100 changeable C1
1347 100 channel A2
1348 100 channel C2
1349 100 channel C2
1350 100 chaos B2
1351 100 chaotic C1
1352 100 chapel C2
1353 100 chapter B1
1354 100 character B1
1355 100 character B1
1356 100 character B2
1357 100 character C1
1358 100 character C1
1359 100 character C2
1360 100 characteristic B2
1361 100 characteristic C2
1362 100 charge B1
1363 100 charge B2
1364 100 charge B2
1365 100 charge B2
1366 100 charge B1
1367 100 charge C1
1368 100 charisma C2
1369 100 charismatic C2
1370 100 charity B1
1371 100 charity C2
1372 100 charm B2
1373 100 charm C2
1374 100 charm C2
1375 100 charming B1
1376 100 chart B2
1377 100 chase B2
1378 100 chase C2
1379 100 chat A2
1380 100 chat A2
1381 100 chat A2
1382 100 chat level
1383 100 chatty C1
1384 100 chatty C1
1385 100 cheap A1
1386 100 cheap C1
1387 100 cheat B2
1388 100 check A2
1389 100 check B1
1390 100 check B2
1391 100 check B1
1392 100 check-in level
1393 100 check-in level
1394 100 checkout B1
1395 100 checkout B1
1396 100 cheek B1
1397 100 cheeky B2
1398 100 cheer B2
1399 100 cheer C2
1400 100 cheerful B1
1401 100 cheerful B2
1402 100 cheerfully B2
1403 100 cheerfulness C2
1404 100 Cheers! B1
1405 100 Cheers! B1
1406 100 Cheers! B2
1407 100 cheese A1
1408 100 chef A2
1409 100 chemical B2
1410 100 chemical B2
1411 100 chemist A2
1412 100 chemist B1
1413 100 chemistry A2
1414 100 cheque A2
1415 100 cherry B2
1416 100 chess A2
1417 100 chest B2
1418 100 chest C2
1419 100 chest noun,
1420 100 chew B2
1421 100 chew B2
1422 100 chewing level
1423 100 chicken A2
1424 100 chicken A2
1425 100 chief B2
1426 100 chief B2
1427 100 chief B2
1428 100 child A1
1429 100 childhood B1
1430 100 childish B2
1431 100 childish B2
1432 100 chill C2
1433 100 chill C2
1434 100 chilli A2
1435 100 chilly C1
1436 100 chimney B2
1437 100 chin B1
1438 100 chip A1
1439 100 chip B2
1440 100 chocolate A1
1441 100 choice B1
1442 100 choice B1
1443 100 choice B1
1444 100 choir B2
1445 100 cholesterol C1
1446 100 choose A1
1447 100 chop B2
1448 100 chore C1
1449 100 chronic C2
1450 100 church A2
1451 100 cigarette A2
1452 100 cinema A1
1453 100 cinema C1
1454 100 circle A2
1455 100 circle B2
